Geneid	SRR9126859	SRR9126934	SRR9127010	SRR9127157	SRR9127293	SRR9127296	SRR9127369	SRR9127396
ENSMUSG00000099392.3	0	1	3	0	1	0	3	4
ENSMUSG00000122244.1	13	12	11	8	9	2	4	42
ENSMUSG00000033569.18	97	86	179	48	51	18	23	118
ENSMUSG00000080849.2	0	0	1	0	0	0	0	0
ENSMUSG00000122289.1	0	5	10	0	0	0	3	5
ENSMUSG00000104257.2	2	2	1	3	1	0	3	3
ENSMUSG00000119153.1	0	0	0	0	0	0	0	0
ENSMUSG00000102296.2	1	5	2	0	0	0	0	0
ENSMUSG00000103209.2	13	6	27	5	12	0	5	30
ENSMUSG00000104027.2	25	52	25	7	19	3	15	51
ENSMUSG00000102407.2	5	20	24	5	3	3	3	28
ENSMUSG00000103214.2	39	31	40	2	15	1	9	16
ENSMUSG00000104100.2	16	10	19	0	5	1	6	29
ENSMUSG00000084740.3	4	1	3	0	1	0	0	2
ENSMUSG00000103889.2	19	10	20	1	21	1	6	29
ENSMUSG00000101301.2	4	11	5	0	1	3	0	6
ENSMUSG00000104221.2	19	14	37	5	5	1	1	48
ENSMUSG00000102250.2	36	50	55	7	15	3	11	62
ENSMUSG00000102317.2	27	12	29	13	2	4	7	46
ENSMUSG00000133748.1	5	1	0	0	0	0	1	4
ENSMUSG00000103563.2	9	15	9	10	7	1	3	17
ENSMUSG00000102465.2	9	34	25	13	12	4	4	49
ENSMUSG00000102659.2	4	9	7	2	5	0	1	14
ENSMUSG00000103924.2	26	13	14	0	10	0	4	43
ENSMUSG00000104132.2	42	35	76	4	15	2	18	56
ENSMUSG00000102747.2	30	77	83	9	30	8	10	46
ENSMUSG00000102386.2	6	1	10	3	2	0	3	15
ENSMUSG00000103004.2	1	0	1	0	0	0	2	2
ENSMUSG00000135201.1	0	0	0	0	0	0	0	0
ENSMUSG00000104516.2	0	1	4	0	0	0	0	0
ENSMUSG00000130306.1	5	8	2	3	5	0	5	15
ENSMUSG00000101618.2	0	6	2	4	0	0	0	6
ENSMUSG00000099458.2	2	2	3	3	0	0	0	1
ENSMUSG00000088111.3	1	7	1	0	1	0	3	2
ENSMUSG00000140232.1	7	21	25	4	5	3	7	24
ENSMUSG00000073722.4	7	4	11	8	8	2	1	8
ENSMUSG00000119695.1	0	2	6	1	1	0	1	0
ENSMUSG00000133566.1	16	9	12	9	4	0	2	15
ENSMUSG00000100310.2	0	0	3	0	0	0	1	3
ENSMUSG00000129952.1	9	8	14	3	1	0	2	32
ENSMUSG00000101514.4	15	12	34	3	8	3	4	23
ENSMUSG00000101033.2	0	0	0	0	0	0	0	0
ENSMUSG00000101372.2	7	9	10	8	15	4	4	10
ENSMUSG00000129466.1	4	6	5	1	4	2	0	10
ENSMUSG00000141222.1	3	4	6	1	0	0	1	11
ENSMUSG00000139702.1	1	1	5	2	3	1	3	1
ENSMUSG00000103241.2	5	5	12	5	4	2	1	8
ENSMUSG00000086240.5	1	5	1	0	10	1	10	6
ENSMUSG00000138065.1	14	18	23	8	10	4	2	29
ENSMUSG00000048411.5	16	12	4	5	1	0	2	18
ENSMUSG00000081557.3	13	6	7	6	0	3	5	5
ENSMUSG00000058590.3	4	0	8	3	0	1	0	6
ENSMUSG00000124238.1	0	2	3	0	4	0	0	2
ENSMUSG00000101235.2	1	9	0	0	3	0	2	6
ENSMUSG00002075209.1	0	1	0	0	0	0	0	0
ENSMUSG00002076857.1	0	2	4	0	0	0	0	2
ENSMUSG00002074912.1	0	0	0	0	0	0	0	3
ENSMUSG00000128221.1	1	0	0	3	0	0	0	0
ENSMUSG00000099257.3	0	0	0	0	0	0	0	0
ENSMUSG00000099492.2	4	4	6	7	14	1	6	4
ENSMUSG00000123191.1	2	6	8	1	7	0	1	0
ENSMUSG00000118548.2	1	8	10	0	3	1	0	8
ENSMUSG00000101726.2	0	5	0	0	2	0	1	4
ENSMUSG00002075317.1	0	3	1	0	0	2	0	1
ENSMUSG00000127937.1	39	48	84	19	20	4	21	84
ENSMUSG00002075289.1	0	0	0	1	0	0	0	0
ENSMUSG00000124992.1	9	3	10	2	1	0	1	2
ENSMUSG00000125037.1	12	14	29	6	7	1	1	40
ENSMUSG00000053185.4	10	9	10	9	4	6	6	16
ENSMUSG00000142156.1	0	0	0	0	0	0	0	0
ENSMUSG00000100261.2	4	18	8	3	10	1	5	8
ENSMUSG00000101180.2	0	0	0	0	0	0	0	1
ENSMUSG00000048874.16	241	451	338	265	716	107	314	391
ENSMUSG00000103783.2	14	15	13	11	21	4	11	22
ENSMUSG00000104315.2	21	24	16	15	83	7	18	47
ENSMUSG00000128750.1	4	12	3	3	3	1	2	9
ENSMUSG00000026064.17	4	18	28	3	24	2	9	9
ENSMUSG00000117310.3	6	0	0	1	4	1	1	8
ENSMUSG00000139019.1	2	8	18	3	3	0	4	13
ENSMUSG00000117091.2	1	0	1	0	0	0	4	4
ENSMUSG00000086726.4	4	1	8	2	4	1	6	16
ENSMUSG00000086727.10	15	15	32	9	5	4	4	52
ENSMUSG00000100910.3	24	29	18	8	8	2	7	31
ENSMUSG00000125934.1	14	2	5	6	1	1	4	14
ENSMUSG00002076113.1	1	1	0	0	0	1	0	5
ENSMUSG00000099796.2	2	2	1	1	2	0	0	1
ENSMUSG00000050217.14	8	10	4	0	6	5	2	16
ENSMUSG00000026063.5	0	2	5	0	2	3	0	4
ENSMUSG00000077664.3	0	0	0	0	0	0	0	0
ENSMUSG00000100205.2	0	0	2	2	0	1	0	6
ENSMUSG00000100592.2	2	5	0	0	0	0	0	8
ENSMUSG00000094215.4	1	1	2	0	0	0	3	6
ENSMUSG00000124860.1	2	2	1	1	0	0	1	3
ENSMUSG00000101093.2	6	3	6	0	5	0	3	12
ENSMUSG00000070960.5	9	3	2	6	9	6	6	6
ENSMUSG00000088620.3	1	2	2	0	0	0	0	4
ENSMUSG00000082159.3	0	10	3	0	0	1	0	9
ENSMUSG00000124101.1	4	10	6	3	10	0	1	7
ENSMUSG00000142221.1	2	5	24	0	9	1	9	14
ENSMUSG00000026058.12	50	82	109	21	45	7	31	112
ENSMUSG00000064688.3	0	0	0	1	0	0	0	5
ENSMUSG00000103482.2	5	7	10	1	10	1	4	29
ENSMUSG00000104498.2	0	0	0	0	0	0	0	1
ENSMUSG00000104313.2	10	21	15	2	5	1	4	13
ENSMUSG00000102865.2	2	0	0	4	2	1	4	10
ENSMUSG00000102321.2	10	10	10	6	15	2	10	28
ENSMUSG00000091318.3	3	22	19	21	8	3	1	23
ENSMUSG00000089489.3	0	0	0	0	3	1	0	0
ENSMUSG00000104433.2	2	4	14	4	3	0	4	13
ENSMUSG00002076392.1	3	1	1	1	1	0	4	1
ENSMUSG00000102926.2	24	22	27	6	14	0	14	62
ENSMUSG00000100497.2	4	4	15	0	10	1	6	5
ENSMUSG00000102917.2	0	0	0	0	0	0	0	0
ENSMUSG00000100481.2	4	2	0	4	0	1	0	14
ENSMUSG00000100590.2	3	0	10	2	3	0	2	0
ENSMUSG00000131675.1	3	1	3	0	1	1	2	9
ENSMUSG00000088750.3	0	0	4	0	0	0	0	3
ENSMUSG00000104230.3	3	4	1	4	2	0	5	11
ENSMUSG00000101754.3	11	5	18	1	9	1	0	14
ENSMUSG00000137049.1	0	1	0	0	0	0	0	1
ENSMUSG00000065223.4	0	0	0	0	0	0	0	1
ENSMUSG00000100318.3	1	4	4	4	2	0	1	4
ENSMUSG00000132768.1	2	6	8	2	5	2	0	5
ENSMUSG00000101612.3	4	8	11	2	0	2	1	13
ENSMUSG00000065260.3	0	0	0	1	0	0	0	0
ENSMUSG00000026134.12	116	218	181	135	465	43	150	279
ENSMUSG00000101682.2	2	1	4	1	6	0	3	4
ENSMUSG00000138807.1	3	0	1	0	2	0	0	0
ENSMUSG00000102714.2	7	13	22	7	19	4	15	16
ENSMUSG00000102093.2	2	12	5	4	18	0	1	9
ENSMUSG00000138851.1	0	0	0	0	0	0	0	1
ENSMUSG00000103746.3	0	0	0	0	0	0	0	0
ENSMUSG00000102198.2	9	10	25	7	4	0	1	14
ENSMUSG00000121274.2	16	6	16	7	10	0	11	21
ENSMUSG00000004768.15	57	119	85	102	177	38	79	93
ENSMUSG00000042215.9	63	135	68	107	426	31	130	219
ENSMUSG00000103072.2	0	1	0	3	0	0	0	0
ENSMUSG00000042197.14	183	287	312	183	439	82	200	385
ENSMUSG00000123811.1	0	0	5	2	0	0	0	4
ENSMUSG00000081402.5	9	3	13	1	3	0	0	1
ENSMUSG00000123789.1	4	0	2	0	1	0	0	1
ENSMUSG00000042182.17	30	39	26	26	58	17	17	59
ENSMUSG00000104416.2	21	5	24	8	5	1	8	17
ENSMUSG00000026131.22	389	1015	428	346	659	90	570	896
ENSMUSG00000103596.2	20	17	18	18	30	5	21	24
ENSMUSG00000099382.2	2	0	0	0	0	0	0	6
ENSMUSG00000084506.3	2	0	0	0	0	0	0	0
ENSMUSG00000127497.1	0	1	0	4	1	0	0	0
ENSMUSG00000103364.2	5	10	6	1	7	3	8	8
ENSMUSG00000105982.3	0	0	0	0	0	0	0	0
ENSMUSG00000096992.5	19	24	22	20	22	5	10	44
ENSMUSG00000103001.2	1	1	2	3	1	0	1	4
ENSMUSG00000143827.1	0	0	0	0	5	0	0	0
ENSMUSG00000126561.1	0	0	0	0	0	0	0	0
ENSMUSG00000143057.1	2	0	1	0	2	0	0	10
ENSMUSG00000104397.2	0	1	2	0	0	0	2	1
ENSMUSG00000102839.2	0	0	0	0	0	0	0	0
ENSMUSG00000141576.1	1	1	0	0	2	0	0	10
ENSMUSG00000101206.2	2	0	3	1	0	0	0	10
ENSMUSG00000142399.1	3	2	4	4	0	0	0	1
ENSMUSG00000102336.4	47	58	74	48	64	10	52	56
ENSMUSG00000101462.4	0	0	1	1	1	0	1	0
ENSMUSG00000121838.1	5	4	9	8	3	1	2	0
ENSMUSG00000092852.3	0	0	0	0	0	0	0	0
ENSMUSG00000042111.10	102	231	145	146	342	44	109	199
ENSMUSG00000101711.2	0	3	0	0	6	2	2	0
ENSMUSG00000026127.14	175	377	171	179	692	84	213	265
ENSMUSG00000100280.5	16	20	9	5	24	1	9	20
ENSMUSG00000026126.16	79	154	83	101	234	24	89	73
ENSMUSG00000101223.9	10	11	6	6	7	2	4	14
ENSMUSG00000140102.1	12	14	7	9	11	0	5	6
ENSMUSG00000026125.10	4	2	0	2	0	17	1	7
ENSMUSG00000132507.1	0	0	0	0	0	0	3	0
ENSMUSG00000128226.1	0	2	4	4	0	0	1	1
ENSMUSG00000101116.2	3	0	0	0	0	0	2	5
ENSMUSG00000026124.5	2	0	1	0	0	0	0	0
ENSMUSG00000101803.2	3	0	2	0	2	2	0	8
ENSMUSG00000037529.14	3	0	5	0	0	1	1	7
ENSMUSG00000045815.6	0	0	11	1	0	0	0	0
ENSMUSG00000045174.11	10	0	7	0	2	0	2	6
ENSMUSG00000138441.1	8	4	18	10	15	0	5	21
ENSMUSG00000100524.2	5	0	2	0	1	0	0	3
ENSMUSG00000102499.2	0	0	4	0	0	1	0	0
ENSMUSG00000103521.2	1	0	10	0	0	0	0	1
ENSMUSG00000104098.2	3	0	0	0	0	0	0	0
ENSMUSG00000138482.1	0	1	9	0	0	0	0	1
ENSMUSG00000037509.22	55	45	23	21	69	10	21	40
ENSMUSG00000125398.1	1	0	0	0	0	0	0	2
ENSMUSG00000102537.2	0	0	0	0	1	0	0	0
ENSMUSG00000102612.2	9	0	0	1	2	0	0	6
ENSMUSG00000118272.2	0	0	0	0	0	0	0	0
ENSMUSG00000104002.3	5	6	9	0	3	0	0	16
ENSMUSG00000037503.13	614	1197	879	594	2235	310	915	1037
ENSMUSG00000104358.2	26	14	34	13	17	5	5	31
ENSMUSG00000026123.12	330	678	264	260	1479	116	340	576
ENSMUSG00000103716.2	14	0	8	0	1	0	1	14
ENSMUSG00000103548.2	1	2	0	0	0	1	5	4
ENSMUSG00000103760.2	7	9	7	9	7	2	6	7
ENSMUSG00000103997.2	0	0	0	0	0	0	0	1
ENSMUSG00000132530.1	0	1	2	4	0	0	0	5
ENSMUSG00000131914.1	0	0	2	0	0	0	1	0
ENSMUSG00000077231.3	0	0	5	0	0	0	1	0
ENSMUSG00000141296.1	3	0	0	1	0	0	0	0
ENSMUSG00000135071.1	1	0	2	0	0	0	0	2
ENSMUSG00000135032.1	1	0	3	1	1	1	1	1
ENSMUSG00000141845.1	0	1	6	0	0	1	0	12
ENSMUSG00000104417.3	14	6	34	10	10	2	3	61
ENSMUSG00000064601.3	0	0	0	0	0	0	0	0
ENSMUSG00000101714.2	0	6	0	0	0	0	0	3
ENSMUSG00000102531.3	0	4	8	0	6	0	2	7
ENSMUSG00000138845.1	5	17	6	2	6	1	0	10
ENSMUSG00000138886.1	5	1	18	4	0	1	0	8
ENSMUSG00000103096.2	7	2	7	5	4	1	2	4
ENSMUSG00000102279.2	0	1	3	1	0	0	0	0
ENSMUSG00000143922.1	8	1	4	0	3	0	1	3
ENSMUSG00000103708.4	6	0	19	2	6	1	0	14
ENSMUSG00000104201.3	2	0	0	0	0	0	0	0
ENSMUSG00000140889.1	0	0	15	0	3	0	0	8
ENSMUSG00000140969.1	0	2	5	1	0	0	0	4
ENSMUSG00000102434.2	4	12	7	6	7	0	0	14
ENSMUSG00000140927.1	1	0	1	0	0	0	0	3
ENSMUSG00000045216.8	180	512	231	241	942	96	335	412
ENSMUSG00000122855.1	1	2	0	0	5	0	2	8
ENSMUSG00000104523.2	0	0	0	0	0	0	0	0
ENSMUSG00000102202.4	21	20	28	23	54	6	29	48
ENSMUSG00000037470.15	383	866	494	430	1293	169	612	617
ENSMUSG00000098752.3	0	0	0	0	0	0	0	0
ENSMUSG00000136261.1	0	0	4	0	0	0	0	1
ENSMUSG00000134347.1	2	3	0	2	6	0	0	1
ENSMUSG00000047180.9	252	393	158	194	741	52	219	329
ENSMUSG00000125625.1	1	0	0	1	0	0	0	0
ENSMUSG00000132917.1	0	2	0	0	0	0	0	0
ENSMUSG00000037447.17	181	415	280	217	746	67	221	273
ENSMUSG00000131496.1	0	3	7	0	0	0	0	10
ENSMUSG00000102762.3	9	12	9	4	4	2	2	18
ENSMUSG00000010453.13	271	571	419	308	830	121	342	531
ENSMUSG00000098680.3	0	0	0	0	0	0	0	0
ENSMUSG00000037432.16	27	45	37	15	27	2	25	39
ENSMUSG00000001143.14	136	242	187	187	446	53	215	211
ENSMUSG00000137055.1	0	2	1	4	7	3	2	7
ENSMUSG00000137017.1	5	9	3	3	11	0	3	9
ENSMUSG00000137090.1	1	4	0	7	1	0	3	7
ENSMUSG00000037408.11	98	226	90	203	473	68	150	255
ENSMUSG00000104316.2	20	10	9	15	6	5	4	6
ENSMUSG00002075980.1	0	0	0	0	0	0	0	0
ENSMUSG00000001138.14	54	88	36	97	127	20	57	115
ENSMUSG00000102845.2	0	0	0	0	0	0	0	0
ENSMUSG00000067653.13	115	568	29	22	257	3	143	413
ENSMUSG00000109510.2	0	0	0	0	0	0	0	0
ENSMUSG00000079610.10	53	132	109	71	140	23	62	126
ENSMUSG00000126033.1	3	8	4	8	12	0	2	13
ENSMUSG00000026121.14	50	152	109	94	88	29	89	143
ENSMUSG00000087589.5	6	9	8	5	5	0	9	9
ENSMUSG00000046337.19	10	8	18	16	10	4	2	18
ENSMUSG00000089906.2	2	2	2	8	0	0	0	1
ENSMUSG00002075377.1	0	0	0	1	0	0	0	0
ENSMUSG00000061518.12	209	455	90	179	495	69	395	317
ENSMUSG00000037351.10	291	925	445	467	1090	157	557	646
ENSMUSG00000102416.5	6	2	7	6	2	0	0	5
ENSMUSG00000104237.3	4	6	0	4	1	0	1	25
ENSMUSG00000026117.11	17	40	4	40	137	2	17	22
ENSMUSG00000121718.1	0	0	0	1	0	0	1	0
ENSMUSG00000097291.3	2	0	1	0	2	0	1	1
ENSMUSG00000141655.1	4	8	5	0	4	0	0	1
ENSMUSG00000026116.12	249	345	336	190	725	122	295	510
ENSMUSG00000127057.1	5	3	19	11	4	1	6	10
ENSMUSG00000103016.2	4	4	1	4	1	0	3	7
ENSMUSG00000102930.2	40	81	71	49	153	23	47	93
ENSMUSG00000103159.2	19	15	14	14	18	7	6	56
ENSMUSG00000080054.4	3	2	2	1	4	2	0	5
ENSMUSG00000136074.1	1	0	0	0	1	0	0	6
ENSMUSG00000142066.1	0	0	0	0	0	0	0	0
ENSMUSG00000129112.1	4	10	10	0	14	2	0	16
ENSMUSG00000119706.1	0	0	0	0	0	0	5	1
ENSMUSG00000050122.21	34	24	17	6	10	2	8	44
ENSMUSG00000131940.1	0	3	0	0	0	0	0	0
ENSMUSG00000141881.1	8	1	10	4	3	1	5	15
ENSMUSG00000103603.3	5	10	6	1	15	0	9	11
ENSMUSG00000131689.1	3	2	5	0	1	0	1	1
ENSMUSG00000026114.15	9	7	0	9	5	0	2	16
ENSMUSG00000125286.1	2	6	2	1	0	0	0	3
ENSMUSG00000139275.1	3	4	21	2	2	0	0	4
ENSMUSG00000102231.2	0	0	0	0	0	0	0	0
ENSMUSG00000026113.18	318	705	498	435	1125	143	511	581
ENSMUSG00000086064.3	12	6	20	4	10	4	3	15
ENSMUSG00000102879.2	3	2	3	1	1	0	1	1
ENSMUSG00000026112.8	631	1390	557	585	2879	255	784	1237
ENSMUSG00000026111.16	187	389	147	265	602	67	230	297
ENSMUSG00000026110.16	138	245	176	124	339	36	126	256
ENSMUSG00000103948.2	5	3	6	10	13	2	8	19
ENSMUSG00000087233.2	5	0	2	3	10	0	3	5
ENSMUSG00000134351.1	3	0	0	0	1	0	0	4
ENSMUSG00000129018.1	2	2	6	0	3	0	0	3
ENSMUSG00000143477.1	1	0	2	0	0	0	0	6
ENSMUSG00000122996.1	2	7	4	0	0	0	0	12
ENSMUSG00000143598.1	0	4	2	2	0	0	0	8
ENSMUSG00000026090.17	40	93	73	90	59	21	58	67
ENSMUSG00000089767.3	4	0	16	5	0	0	0	5
ENSMUSG00000139392.1	2	6	1	1	1	0	3	7
ENSMUSG00000104365.2	8	5	2	5	0	0	3	12
ENSMUSG00000102650.2	6	1	4	0	0	0	0	4
ENSMUSG00000060771.16	82	102	83	66	164	28	66	129
ENSMUSG00000097268.2	15	3	9	18	4	0	3	26
ENSMUSG00000037216.6	14	27	1	7	31	0	3	15
ENSMUSG00000026088.16	38	108	26	48	144	18	53	81
ENSMUSG00000026087.12	118	349	118	116	348	41	202	187
ENSMUSG00000061584.7	17	4	13	3	5	3	2	12
ENSMUSG00000087374.2	4	16	11	4	4	0	2	19
ENSMUSG00000026085.12	1	0	2	1	0	0	0	1
ENSMUSG00002076708.1	0	3	0	0	0	0	2	3
ENSMUSG00000058407.13	135	328	164	208	502	60	199	324
ENSMUSG00000026083.13	163	308	130	148	470	66	183	303
ENSMUSG00000135983.1	17	4	8	2	8	0	8	4
ENSMUSG00000026082.12	150	361	163	142	474	64	127	276
ENSMUSG00000103804.2	14	12	10	6	4	0	0	9
ENSMUSG00000138890.1	5	1	6	0	2	0	1	9
ENSMUSG00000102716.3	5	3	0	0	0	0	2	5
ENSMUSG00000125331.1	1	0	2	0	1	0	0	1
ENSMUSG00000126108.1	0	0	2	0	4	0	0	2
ENSMUSG00000037138.19	64	210	118	91	263	49	159	156
ENSMUSG00000127429.1	0	2	0	0	1	0	1	0
ENSMUSG00000085391.3	9	16	16	6	20	5	16	16
ENSMUSG00000085280.2	5	19	18	13	5	2	5	11
ENSMUSG00000133139.1	9	5	7	4	2	0	7	1
ENSMUSG00000087131.8	23	31	29	25	37	11	13	24
ENSMUSG00000102984.2	6	6	3	6	3	2	4	21
ENSMUSG00000122371.1	2	6	13	8	5	4	6	17
ENSMUSG00000102541.2	0	0	0	0	0	0	0	0
ENSMUSG00000103531.2	3	0	0	0	1	2	2	5
ENSMUSG00000048814.12	27	12	62	8	7	7	22	34
ENSMUSG00000026080.15	52	77	96	75	104	17	86	104
ENSMUSG00000103647.2	4	0	0	1	0	0	0	5
ENSMUSG00000102447.2	1	2	13	0	0	0	0	1
ENSMUSG00000067604.9	2	6	7	2	4	1	0	4
ENSMUSG00000132153.1	0	0	5	0	0	0	0	2
ENSMUSG00000026078.11	75	202	110	139	350	36	142	208
ENSMUSG00000103046.2	5	12	12	3	8	1	6	17
ENSMUSG00000135574.1	8	9	8	2	0	1	1	8
ENSMUSG00000135611.1	0	0	2	0	0	1	0	0
ENSMUSG00000124233.1	5	5	8	5	9	1	0	9
ENSMUSG00000124315.1	1	0	0	0	1	0	0	0
ENSMUSG00000104188.2	1	2	3	2	2	4	2	15
ENSMUSG00000103182.2	4	3	1	0	4	1	0	1
ENSMUSG00000132325.1	15	3	21	4	1	0	4	23
ENSMUSG00000098833.3	2	3	0	0	0	0	2	0
ENSMUSG00000026077.16	10	21	15	33	20	19	67	55
ENSMUSG00000126345.1	2	2	0	3	2	0	3	5
ENSMUSG00000092553.2	1	7	0	0	0	0	0	0
ENSMUSG00000092563.2	3	0	4	1	0	2	6	2
ENSMUSG00000131701.1	5	10	13	7	3	0	2	9
ENSMUSG00000073702.12	167	208	143	179	305	43	271	171
ENSMUSG00000003134.11	206	459	150	185	942	81	255	371
ENSMUSG00000102607.2	4	3	3	0	23	1	0	5
ENSMUSG00000126978.1	2	2	1	9	1	0	2	3
ENSMUSG00000142229.1	3	0	0	0	1	0	0	2
ENSMUSG00000065629.4	0	0	0	0	0	0	0	0
ENSMUSG00002076218.1	0	0	0	0	0	0	0	0
ENSMUSG00000003135.16	123	293	169	133	407	43	153	167
ENSMUSG00000085894.3	9	13	19	5	38	0	9	19
ENSMUSG00000077704.3	5	6	0	1	6	0	0	4
ENSMUSG00000048234.14	125	362	178	173	694	41	170	228
ENSMUSG00000064936.3	2	2	3	0	0	0	1	2
ENSMUSG00000141216.1	0	6	5	7	4	1	0	13
ENSMUSG00000134845.1	6	5	3	3	0	1	0	2
ENSMUSG00000102471.2	0	0	0	0	0	0	0	0
ENSMUSG00000050967.6	8	26	17	10	15	2	2	8
ENSMUSG00000097083.3	16	11	16	17	0	2	2	8
ENSMUSG00000057173.9	8	0	15	3	3	2	1	8
ENSMUSG00000128717.1	3	0	2	1	4	0	2	1
ENSMUSG00000141754.1	4	0	1	3	0	0	4	0
ENSMUSG00000091937.5	5	0	3	3	7	0	6	3
ENSMUSG00000101634.8	19	16	32	14	15	2	4	50
ENSMUSG00000142690.1	2	4	10	1	1	0	2	3
ENSMUSG00000026074.16	242	522	409	419	485	120	350	351
ENSMUSG00000102985.2	8	14	15	6	4	2	7	20
ENSMUSG00000097899.4	7	15	27	7	30	2	11	26
ENSMUSG00000026073.14	61	152	76	26	269	25	64	110
ENSMUSG00000102975.2	21	34	36	9	97	3	9	35
ENSMUSG00000131284.1	0	0	0	0	0	0	0	0
ENSMUSG00000131320.1	0	0	11	0	0	0	4	8
ENSMUSG00000134998.1	7	0	7	2	4	2	2	18
ENSMUSG00000137865.1	1	1	6	6	0	0	0	8
ENSMUSG00000026072.13	83	278	121	74	253	43	160	176
ENSMUSG00000103560.2	35	31	45	19	25	9	24	64
ENSMUSG00000070942.9	70	120	91	92	184	22	53	91
ENSMUSG00000103230.2	1	0	5	0	0	1	1	2
ENSMUSG00000123550.1	1	6	7	1	3	0	6	1
ENSMUSG00000123634.1	5	1	6	3	2	0	0	9
ENSMUSG00000123590.1	11	4	28	18	9	3	11	32
ENSMUSG00000026069.16	69	84	79	52	141	15	58	89
ENSMUSG00000026070.17	53	64	51	18	85	1	25	83
ENSMUSG00000026068.12	166	347	138	112	720	43	150	297
ENSMUSG00000104441.3	1	0	2	0	2	0	0	3
ENSMUSG00000026065.9	15	8	29	6	1	0	3	18
ENSMUSG00000102676.2	16	5	7	5	4	0	0	24
ENSMUSG00000135694.1	1	2	0	0	0	0	0	0
ENSMUSG00000026062.13	30	67	138	161	37	41	176	56
ENSMUSG00000103679.2	0	8	5	1	2	0	9	20
ENSMUSG00000103270.4	20	15	7	10	27	2	8	35
ENSMUSG00000041945.13	15	42	20	16	43	3	23	17
ENSMUSG00000079588.4	87	405	41	57	270	11	191	376
ENSMUSG00000122729.1	0	0	1	0	3	0	1	2
ENSMUSG00000094136.3	0	1	0	0	4	0	0	7
ENSMUSG00000122427.1	5	3	0	1	0	0	0	1
ENSMUSG00000123469.1	17	8	10	6	2	2	5	15
ENSMUSG00000131862.1	1	2	3	0	3	0	0	7
ENSMUSG00000135609.1	2	1	18	4	0	0	1	4
ENSMUSG00000135647.1	1	0	2	0	0	0	2	0
ENSMUSG00000104072.3	7	7	21	5	2	2	2	14
ENSMUSG00000135117.1	2	7	8	1	2	4	2	11
ENSMUSG00000142452.1	33	8	46	13	20	5	4	31
ENSMUSG00000100185.2	9	14	27	2	7	3	0	33
ENSMUSG00000140844.1	9	4	12	2	1	0	6	11
ENSMUSG00000135779.1	4	4	5	0	4	0	1	12
ENSMUSG00000135818.1	8	5	19	6	2	0	0	15
ENSMUSG00000100832.4	49	38	76	20	16	6	21	84
ENSMUSG00000122634.1	8	6	20	1	10	4	1	28
ENSMUSG00000100178.2	3	2	4	1	2	0	0	5
ENSMUSG00000130614.1	12	3	11	2	9	0	2	24
ENSMUSG00000101877.2	1	0	2	0	1	0	0	1
ENSMUSG00000053640.3	14	6	17	25	1	2	2	11
ENSMUSG00000101919.2	3	0	4	0	1	0	0	0
ENSMUSG00000127954.1	11	16	7	0	2	0	4	7
ENSMUSG00000101299.5	31	29	43	17	9	3	29	49
ENSMUSG00000100180.2	3	5	5	3	3	1	5	8
ENSMUSG00000141624.1	8	4	2	0	2	0	0	23
ENSMUSG00000129060.1	0	2	0	0	0	0	4	4
ENSMUSG00000129105.1	14	13	19	6	6	0	5	13
ENSMUSG00000103106.2	8	0	1	2	2	0	1	3
ENSMUSG00000129676.1	6	6	14	6	3	0	0	15
ENSMUSG00000129600.1	11	5	11	3	0	0	3	9
ENSMUSG00000060424.17	26	10	14	7	6	0	2	24
ENSMUSG00000129639.1	2	2	5	0	1	0	0	7
ENSMUSG00000097063.6	14	1	12	5	3	1	0	19
ENSMUSG00000104199.2	3	0	0	1	0	0	0	3
ENSMUSG00000093436.8	9	16	13	12	4	0	5	29
ENSMUSG00000121019.2	0	0	0	0	0	0	0	0
ENSMUSG00000045515.5	9	4	18	3	7	1	0	28
ENSMUSG00000129834.1	6	0	4	0	0	1	3	2
ENSMUSG00000099784.2	6	8	4	4	7	1	4	23
ENSMUSG00000129717.1	2	2	1	1	0	0	0	3
ENSMUSG00000129759.1	7	3	13	1	0	0	4	10
ENSMUSG00000060679.15	82	190	114	101	287	18	141	149
ENSMUSG00000077448.3	0	0	0	3	0	0	0	4
ENSMUSG00000140926.1	12	0	13	10	12	0	3	15
ENSMUSG00000041907.10	40	22	43	11	8	4	15	41
ENSMUSG00002075628.1	0	0	1	0	0	0	0	0
ENSMUSG00000070939.10	181	382	229	143	560	62	177	303
ENSMUSG00000100269.2	0	0	0	0	0	0	0	0
ENSMUSG00000041878.4	3	7	0	0	8	1	4	2
ENSMUSG00000010290.8	93	208	145	129	373	37	164	215
ENSMUSG00000008136.15	88	439	124	144	351	40	154	196
ENSMUSG00000094497.2	0	1	0	0	0	0	0	1
ENSMUSG00000141458.1	0	0	2	0	0	0	0	6
ENSMUSG00000120601.2	20	10	27	4	9	0	5	28
ENSMUSG00000141493.1	0	0	1	0	0	0	0	0
ENSMUSG00000099576.3	32	28	56	26	15	7	19	84
ENSMUSG00000099694.2	3	3	1	0	0	0	0	10
ENSMUSG00000126747.1	10	1	17	6	7	3	0	11
ENSMUSG00000101923.2	2	0	3	0	0	1	0	7
ENSMUSG00000066877.12	100	192	54	76	294	38	96	157
ENSMUSG00000103422.2	2	2	3	1	1	0	0	5
ENSMUSG00000123761.1	5	3	1	3	4	0	0	6
ENSMUSG00000103945.2	15	16	16	16	23	6	20	33
